ItemID(PK),OrderID (PK),ProductID,Quantity
4405611114704720,DF-DE-D5-AE-CD-6E,687889992,43
3540785723744620,BE-71-16-16-4E-C5,21695203,36
67065475575894300,B4-89-AE-3B-E8-E0,606810104,29
6767255839571090000,18-6D-38-79-DF-E1,53329948,9
3586674621449120,9A-BB-D4-62-AC-94,63824499,28
3584418675221860,E1-90-70-30-35-08,504365504,39
5504307621464740,A8-4B-A4-96-01-D1,687889992,25
4917747339455440,6D-47-7F-E1-46-01,67046531,36
5602257248413090,F4-41-5C-C8-4D-42,68084229,38
3572436586539720,21-DF-D2-62-B0-5F,16590058,2
3556820068743880,10-91-9F-2E-43-25,10424152,40
3545340129808410,26-66-E9-72-28-5B,66993663,16
6331100643852130,58-33-97-30-60-0D,51991836,22
3533911076365400,6F-13-4B-05-D5-23,43419802,10
5424841524491930,1F-D3-B0-AD-2D-B4,504367067,21
3580067679282130,61-2D-69-50-78-16,17714016,12
5100148057507460,6D-68-14-B7-C3-FE,369872864,33
3559822675734020,DC-9F-E2-D5-0E-47,3783023,1
6304524261519890000,CF-A4-6D-14-A5-62,41520388,44
3530210464079480,F8-16-88-8E-35-4D,37205291,8
4017957342408400,4D-2C-3E-E3-37-30,63824499,28
3543349875287650,3E-A1-C7-30-B5-39,504365504,27
201880170647376,22-38-C3-C0-98-3B,687889992,41
3551941022394920,6D-35-F1-04-0C-11,21695203,32
3539949793816570,78-81-6D-7A-33-42,606810104,31
5602238621104430,8B-54-AC-27-FA-21,53329948,18
4041372070854,4E-EA-44-75-80-CC,63824499,37
4508153880282760,DC-EC-E8-29-E9-04,504365504,19
6334089995486360000,B8-FA-31-DD-4B-DF,687889992,26
30023589270442,F8-57-CF-FE-DD-C2,21695203,40
3557118766665020,FB-AE-5E-B3-05-F3,606810104,30
5048377615398670,04-ED-DC-CA-BB-98,53329948,4
4405279268180900,73-53-18-55-60-AF,504367067,45
3588294061768750,28-F1-5A-50-89-23,17714016,40
4430835828638,11-19-4A-0C-2A-FA,369872864,25
3583879263223610,B9-93-B5-8C-36-A3,3783023,37
3548679860715670,87-85-4E-20-FE-97,41520388,34
5497150024267580,5C-FF-8E-02-DD-F2,37205291,41
5100176892454990,BB-3D-59-52-82-31,63824499,34
5602228121122760,50-2D-57-AC-08-92,504365504,25
67631649249262600,41-52-3B-E2-70-07,687889992,12
30475528997354,33-28-5D-30-0A-13,21695203,41
3543685722909080,A6-C5-D1-82-9C-F3,606810104,26
5428426258341180,C4-36-CB-0F-D7-8D,53329948,27
30165846580954,B2-3B-83-CD-B6-24,63824499,21
3533712261164500,6F-56-F8-A2-D8-C8,504365504,34
3558401308312340,C7-35-D9-66-91-FD,687889992,9
5224098390111220,2D-54-F0-62-E3-20,504365504,5
5409573583433350,FF-54-39-71-63-AC,687889992,41
3545349550426650,59-58-BA-F3-0B-64,21695203,43
3549871659864230,B8-13-7B-D8-5D-ED,67046531,38
3578129207092850,E8-62-07-15-4E-C1,68084229,19
5602258488932710,C1-2A-DE-5E-DF-43,16590058,38
4041597877018,9D-C0-C6-B8-89-37,10424152,5
3574508442840430,3A-51-BC-E9-A3-D8,66993663,33
6709886548742120000,BA-5E-BE-F3-EC-6F,51991836,33
503862193137992000,70-14-6F-84-E0-F5,43419802,26
676128050297606000,96-83-D8-D5-00-52,504367067,31
36138249458601,87-8C-72-E1-39-4B,17714016,43
3576901871140490,B7-85-1B-E1-FE-FB,369872864,14
6373873809442740,94-A7-A7-BB-2A-BB,3783023,26
6394422583936620,5E-0C-D5-62-E2-91,41520388,23
604124498431528000,13-B9-C5-1E-17-A0,37205291,3
5610332582003790,47-F0-D2-82-75-54,63824499,23
3570854810266830,73-30-F1-ED-EE-88,504365504,39
4017952028512,E3-22-87-F1-BC-6D,687889992,25
490396630650717000,FF-4C-EC-7B-99-48,21695203,15
3554303571441470,D9-7A-34-A7-11-18,606810104,7
4936929581638820000,11-BF-4A-2F-A3-1B,53329948,6
5007666410930180,BF-BC-57-E9-AD-14,63824499,10
5468948707017680,39-74-10-E8-99-9B,504365504,18
201716698477781,DA-CB-42-E6-4B-4A,687889992,16
6771593938063790000,84-3A-16-6D-C4-3C,21695203,38
3568190402043810,F0-5B-30-30-77-4B,606810104,26
3540899204701640,BC-86-A0-82-EA-15,53329948,16
3578118140626400,91-BB-1B-30-E1-E8,504367067,42
5020249030879680,38-DB-02-67-00-4E,17714016,21
5199975170601850,C8-35-2E-45-E2-13,369872864,10
63048488922544900,B4-F9-01-AC-52-51,3783023,40
3572500661138670,19-74-43-A5-65-02,41520388,25
5602236449329920,51-12-B9-89-6F-26,37205291,35
3552045472611950,53-EC-F8-4A-42-36,63824499,20
30066156854882,6B-98-29-94-9C-66,504365504,2
3560445330878360,69-31-24-DE-00-8B,687889992,5
6304199493715660000,A9-1F-12-05-4E-B8,21695203,36
3545931290817350,3B-53-ED-E8-4F-31,606810104,39
3576815192741180,3F-CA-6C-6F-0A-87,53329948,29
3533661571826250,45-5F-A9-D5-A2-AD,63824499,8
3546043563518060,BF-A9-8D-0D-8E-1D,504365504,35
50188877703746600,72-C7-06-58-C2-8B,687889992,44
3568684396165720,A6-95-68-0F-FF-51,67046531,6
36784039345043,19-1B-BC-15-EB-A5,68084229,40
201599294805336,7A-DD-1B-0C-16-82,16590058,31
3576354881754430,47-7A-FB-99-F8-26,10424152,31
3587916300294030,C4-3F-5C-96-B9-A9,66993663,42
4041373118546,9F-DC-DF-FE-C5-11,51991836,25
3582385228194930,4B-BE-6F-0C-0E-EC,43419802,15
3584139173069020,5E-12-9C-FE-C6-B3,504367067,5
670962426802980000,EF-73-71-6F-88-D5,17714016,30
30501697502004,44-20-CE-A3-86-C9,369872864,3
3553633366648500,EE-6A-D5-F9-2C-96,3783023,2
3551674184956440,DC-5A-A2-E7-7C-34,41520388,10
6333473020279700,49-4C-22-F2-06-7F,37205291,20
3559170988897990,93-64-A0-ED-11-13,63824499,29
4913070852007750,17-08-B3-19-F8-E6,504365504,39
3582134148000830,C9-80-CB-EF-3E-B2,687889992,27
3529828881762450,2F-D0-74-43-A2-36,21695203,28
337941647784999,78-EC-1C-97-F4-05,606810104,2
374622965603524,A3-D2-3F-69-3A-83,53329948,40
3569520464594750,EC-4E-4F-B3-D6-77,63824499,18
3552068782810850,A5-C7-85-5F-AB-25,504365504,35
63048322060641800,9B-65-9B-EB-BA-C9,687889992,1
3574033412758620,6D-0D-4C-92-58-8D,21695203,16
201903452363825,08-0F-DB-5F-77-C0,606810104,24
3536697948864880,5D-EE-8C-A9-D5-83,53329948,26
5553690594526430,E0-05-CF-7C-D6-E4,504367067,23
5602240504237000,C0-5C-13-AE-6D-A1,17714016,37
670649742499947000,95-DF-DD-F1-90-22,369872864,16
56022287611845600,7F-83-79-36-87-2A,3783023,39
3532035821378910,45-3D-5C-A9-CB-CE,41520388,20
3543520263812980,24-0C-B4-33-E2-0D,37205291,26
3585852174533150,20-0B-F0-BD-54-6E,63824499,4
3549005246575190,88-66-FB-75-A0-36,504365504,44
5018636574376900000,B3-BD-59-A2-62-B5,687889992,2
630429369302447000,34-9A-EB-C1-A4-84,21695203,10
3532463997893110,CA-B4-F0-4E-89-51,606810104,6
3568497650325660,2E-B8-99-8E-25-3B,53329948,26
3544076177388330,3B-B7-7F-D9-8A-E4,63824499,17
374622518335699,27-9A-F8-49-3C-F5,504365504,38
3567714150124820,B7-4C-DE-BA-65-19,687889992,41
3551904093233180,D9-DB-D9-12-9B-36,504365504,15
5002358996198500,C5-CE-98-BC-EF-4A,687889992,23
6387588321207050,96-D2-32-3C-F5-F8,21695203,41
6709838555755870000,DE-CB-B5-8F-23-FB,67046531,42
677122678039309000,7A-A7-F3-0B-70-9F,68084229,35
3562451824146090,29-48-51-5F-17-03,16590058,32
4844642954940230,2C-42-D6-C0-85-03,10424152,5
4508489897103370,10-42-DD-D9-95-30,66993663,14
3587446219670490,3A-08-E9-6C-18-C6,51991836,27
3571497057351990,B5-41-C5-2B-38-D5,43419802,17
3530695124063880,75-8B-B8-1B-78-62,504367067,20
3528349381186050,5C-03-D7-C7-F7-AB,17714016,31
3582912325860310,3A-68-DC-0A-C4-98,369872864,12
58938743423376100,B1-55-D3-34-11-83,3783023,18
3536320374746370,8A-3F-2C-C3-8B-C3,41520388,5
5602217650523130,30-12-0B-A5-FC-3B,37205291,15
5165221558184690,08-74-0F-19-81-8F,63824499,15
3558515643117360,04-29-07-6E-1C-0E,504365504,41
372301711932535,8E-9C-01-33-07-BF,687889992,17
5395031823596250,C3-1A-F9-2B-18-9A,21695203,44
3565454758968800,D6-6A-98-38-3B-CF,606810104,21
6334645707674210000,87-53-EE-B3-B2-40,53329948,21
4844207023000130,FC-56-43-55-F0-44,63824499,42
3586152077489090,0A-05-8E-DE-F0-9D,504365504,33
6304530277006230000,13-96-B9-D4-F0-C2,687889992,23
630429590203531000,2E-67-93-98-F6-F6,21695203,11
3546798781878590,65-13-30-70-11-41,606810104,39
36653685391744,E9-29-03-CF-4E-21,53329948,45
5610301083722830,EF-AE-70-CE-33-9A,504367067,15
4508625871560260,09-FA-0A-6A-A4-0D,17714016,29
374288223026294,50-C6-FD-F2-5E-74,369872864,11
376287350522511,AE-E8-9C-D6-E6-98,3783023,16
4041379885122,E3-F9-16-E4-8B-FF,41520388,44
201767918142507,47-E0-98-0A-A8-07,37205291,42
3567194811645070,A2-99-90-9F-DF-67,63824499,40
3541582250932540,B9-48-9A-9C-37-1A,504365504,18
67616824743603300,AA-57-F3-88-45-8B,687889992,18
3553542667086860,8F-F0-7C-74-7F-BE,21695203,41
5610529607290440,BB-E7-E8-03-26-FB,606810104,28
3570583454866300,B0-1C-CB-2A-64-B9,53329948,28
3535254707910100,92-A9-76-0B-78-09,63824499,18
5180465148704750,C4-EF-32-76-94-44,504365504,5
3567376494281710,26-FC-EA-84-95-E8,687889992,20
3587978581869140,62-4D-44-EB-79-2D,67046531,45
4041594075385140,BB-B8-64-83-51-0E,68084229,8
3546230484316300,78-37-BD-CB-13-93,16590058,10
3541630727411090,4E-82-E5-DB-C3-B0,10424152,40
633424707756733000,C2-AB-D1-F4-16-C4,66993663,36
3530046973004220,5C-2B-DB-3A-76-5C,51991836,13
3543786736521820,44-BF-F0-7C-25-F7,43419802,31
3540257484997450,F3-9C-60-BB-9A-84,504367067,26
5048371353465480,20-41-51-B6-81-51,17714016,30
3556368296336680,39-6C-66-72-BA-2A,369872864,4
5350452439156820,EE-8B-2A-93-36-48,3783023,3
36102979298678,9E-1B-E5-A7-93-B0,41520388,42
5018598349017650000,FF-8B-25-40-95-77,37205291,28
5602237922657600,C9-DB-D2-97-A6-59,63824499,41
560222313703855000,2A-31-10-78-2F-4E,504365504,27
56022239145899600,C7-E1-80-20-03-B8,687889992,25
3553204987097250,C5-DC-A9-0A-CD-7B,21695203,40
3551027965369200,29-D2-B7-93-0D-F0,606810104,40
4844287456164060,5C-8B-F4-E2-E2-15,53329948,11
5002358996388350,30-81-07-26-01-BE,63824499,28
3584727416209950,39-A6-7A-E7-A8-0A,504365504,38
3573139634572600,68-B6-8E-81-7B-D2,687889992,19
6304140422009340,27-23-F0-21-5D-F3,21695203,31
374622743495896,B0-1A-E4-57-72-BF,606810104,45
3575007466188610,D6-92-DA-1F-49-E7,53329948,19
6385510646238230,FA-F6-C6-FB-11-A3,504367067,21
3560498659184990,6E-29-EB-0B-B1-37,17714016,22
3528996676180690,9F-17-B8-96-D1-9C,369872864,30
3567282360682430,9F-E4-1C-52-30-9F,3783023,29
4508344130570740,0A-99-EB-ED-CE-CF,41520388,36
589312652036465000,96-87-6B-33-7C-4C,37205291,16
30435527432068,31-76-BE-BA-02-F0,63824499,43
5602214921062500,7F-EF-BC-C6-65-86,504365504,34
5602248350455110,C4-D9-36-CC-8B-48,687889992,2
5293173535610950,D8-73-D0-32-75-CD,21695203,39
560221074415097000,C7-A8-C1-0D-B8-20,606810104,35
377498441099745,09-63-6F-55-4B-86,53329948,32
3557359979066490,22-B0-F8-CC-8C-20,63824499,37
3585784448031270,85-9B-51-D5-51-C3,504365504,3
4017958763948,9C-FE-EC-BC-10-85,687889992,5
4041377129457940,4F-BD-25-CB-C4-C4,504365504,11
5602259045121320,3B-96-0A-D9-26-B0,687889992,23
30161258928534,7B-39-7B-02-04-9B,21695203,44
201622035862232,BA-DE-5B-D9-7D-73,67046531,43
5100179371966570,D2-30-4A-B6-1C-C3,68084229,30
201642601149996,47-5C-8E-2D-1C-E7,16590058,39
3557606385987790,2E-FF-99-52-D6-78,10424152,26
3589933427299300,3B-FA-8B-5F-74-6F,66993663,43
3584771259761740,D0-B8-FE-A2-DC-FA,51991836,21
201862721902286,5B-FA-9B-F5-2A-41,43419802,42
30032422566833,F5-96-34-22-CA-A9,504367067,38
5432623193722600,C1-F8-3E-00-BB-D8,17714016,43
56022201484964200,55-98-54-C3-E1-F7,369872864,7
560221474883885000,51-63-EE-98-5D-25,3783023,39
491146860270033000,19-AA-16-6C-75-A6,41520388,17
3530260492577220,12-69-CF-08-84-A4,37205291,15
4905622821278080000,25-78-AD-93-CB-5B,63824499,19
5512689339355440,DF-BB-1B-6E-9A-F0,504365504,12
3573538196812500,B8-0C-9C-EE-38-C8,687889992,27
4175008715212650,22-63-AC-46-45-41,21695203,44
4026134604035620,30-5F-E8-CE-62-0F,606810104,45
201991327047699,0A-BB-0D-BB-1B-55,53329948,39
3537563343436620,DF-F7-E1-53-4E-71,63824499,33
564182412852010000,97-BA-2F-BE-77-1B,504365504,39
5440216332425980,A3-CF-88-72-A2-5F,687889992,25
3578950290769540,C9-95-27-90-F7-55,21695203,25
3571283873549660,FB-C4-28-72-26-25,606810104,22
6759736610231340,8E-1D-36-CA-A1-79,53329948,40
3550434002187120,A1-C6-CB-53-67-26,504367067,21
4405949531503850,66-70-D9-6D-5F-FA,17714016,24
58931286665668300,46-CD-50-DB-8C-36,369872864,38
4844569263030510,C6-02-81-C3-E5-30,3783023,9
3545169556170680,38-16-AA-1C-89-90,41520388,7
3566501403053910,59-8C-22-41-0B-96,37205291,6
6372004499135830,FA-D5-D1-23-23-82,63824499,2
5602251223488410,48-2A-D9-26-78-4E,504365504,25
5602250639670880000,24-9A-F5-F3-58-E6,687889992,43
3535733269076800,22-B2-74-2B-F4-B5,21695203,22
3581020531890520,F5-39-5E-D7-88-28,606810104,10
4026082272647410,B4-16-32-25-F6-57,53329948,29
4936390236739910000,E8-F4-9A-5E-A1-E9,63824499,21
5602232472244230,ED-56-13-C1-57-FB,504365504,8
6771340125251720000,07-24-83-0D-A7-05,687889992,27
56022259083584300,4E-50-3B-1A-AE-30,67046531,18
3554076157466210,0D-2D-3C-50-F1-9C,68084229,6
5602241612486490,81-7A-DF-79-04-4C,16590058,1
201622852704772,B5-43-E5-8E-3B-F5,10424152,9
3575731431821590,FC-39-69-01-BB-B5,66993663,19
374622958342767,78-DD-F6-92-0D-0C,51991836,11
56022242550701100,0C-13-2F-68-FE-78,43419802,14
30334513228855,18-B5-26-76-94-8C,504367067,26
3554590226787030,08-93-3C-65-3F-E8,17714016,3
3533259694378460,A6-AD-5C-76-C3-DB,369872864,4
3555455373979210,2C-69-FE-2F-09-50,3783023,43
3532480160318780,CE-1C-A8-88-29-DE,41520388,10
4041370412468310,54-4F-B3-8B-F2-E6,37205291,9
3538953858068530,25-0B-A4-EB-E7-B4,63824499,7
6334632485243990000,3D-7F-91-4E-46-AB,504365504,32
3589808561565900,40-44-AD-79-9B-6F,687889992,32
63045106568689600,9C-73-D7-D8-37-E2,21695203,15
344733150283357,19-98-77-A0-A8-AC,606810104,11
3567535778171520,DB-91-D6-5D-68-3B,53329948,15
5197617986659280,30-58-73-D2-81-29,63824499,45
6767944685105310000,15-99-02-AB-A6-3F,504365504,44
501879562348546000,32-EF-FE-F2-04-97,687889992,16
3536533137456610,1E-ED-AC-D8-7C-15,21695203,15
374288947870399,60-26-CC-1F-26-FC,606810104,27
4844109980801720,80-6F-14-9B-2C-26,53329948,20
6759174227125930,3B-C9-9B-A0-70-90,504367067,21
30099177565179,2C-D3-A3-A5-EF-36,17714016,44
3588756051305080,25-57-4D-A8-FC-37,369872864,35
3579105037864240,79-D2-2D-B1-48-F2,3783023,31
3530781784843130,B6-56-1D-A5-E9-0C,41520388,1
3529840290493680,06-B3-6C-0A-61-1C,37205291,16
3556281740229680,3E-15-7C-07-48-D2,63824499,19
3537665859316290,39-E3-02-64-B2-F1,504365504,5
4017956953636680,DB-47-41-AE-BE-8C,687889992,4
3589116207499560,41-38-B9-73-84-BF,21695203,36
344690813791517,4D-5B-71-A0-CC-47,606810104,20
3558761458804680,E3-99-F8-BC-9F-4C,53329948,29
4905258148348920,9E-C7-92-87-2B-96,63824499,35
5456925177421220,EF-C0-2A-6F-65-D8,504365504,18
3546512231255210,04-80-D8-B6-4D-1E,687889992,25
3586890751086910,EF-8B-E4-96-4F-8E,504365504,34
5573479966555700,0A-0A-8B-79-5C-2A,687889992,5
3534806802212190,43-FC-83-AB-E2-83,21695203,2
5285422685746690,21-85-27-26-A4-8A,67046531,18
5504571723998550,FA-9D-5D-24-06-91,68084229,3
670934972745257000,F1-10-CB-6D-EB-D3,16590058,27
5108751959809610,CF-78-9C-5F-1A-F9,10424152,40
3584431196150540,EC-58-98-61-E2-4D,66993663,15
3548908497278810,2C-8F-86-56-2A-7E,51991836,17
6762733783593620000,9C-18-20-73-59-E4,43419802,26
3559309726835120,85-43-FA-9F-99-20,504367067,15
3561316093719780,E5-E3-07-DD-D4-0E,17714016,8
3582558835292060,80-80-E7-9C-14-E3,369872864,34
5602245133309280000,8B-8D-E7-72-28-EE,3783023,27
6376471100645910,AA-0D-2A-DB-94-A7,41520388,37
5048372239446870,AC-AB-1F-DE-E9-B2,37205291,16
3583804012499560,05-8A-64-74-03-EA,63824499,43
3587870351762570,25-67-E3-BB-0C-41,504365504,43
3543636749808520,C1-50-5C-9D-62-50,687889992,29
201480252920211,DA-51-00-3B-51-6F,21695203,3
6379349246153390,44-FA-8C-DE-03-9E,606810104,36
3582095358303760,A1-E9-2E-B5-0D-B4,53329948,10
3533850108835620,B8-13-BA-6E-5F-1F,63824499,34
560224219155044000,57-1C-6A-99-12-F2,504365504,37
5641828199122050000,FC-52-EA-00-F5-34,687889992,28
3534673036482740,23-DC-04-30-9A-B4,21695203,39
5437796494612730,B8-3B-A7-19-FC-E2,606810104,11
5275842367823930,F7-07-79-98-CB-05,53329948,14
5100133477999140,2D-0B-7E-BF-00-ED,504367067,3
5010125001967080,4E-A0-92-4C-28-2F,17714016,6
589366442720515000,33-79-67-C0-60-D4,369872864,8
3540216519868100,99-B4-55-22-BA-15,3783023,37
3576256682535370,B9-B6-E5-5F-52-45,41520388,6
30328389653626,9E-61-E7-5A-4A-81,37205291,13
3577699399469550,F9-08-81-70-EA-E8,63824499,35
374622844186584,B4-CC-8B-58-06-A4,504365504,11
3529854331415740,09-6E-0D-69-27-8E,687889992,34
4911889441847020000,8A-3B-3A-85-B3-18,21695203,22
3570984130333110,36-0C-BF-47-3E-9E,606810104,45
372301087850568,23-63-90-8A-DA-F2,53329948,31
5602245064344840000,82-F1-90-59-BC-39,63824499,8
5544520864893870,64-C8-60-E8-CB-98,504365504,23
67064767016355300,0D-ED-DA-5A-27-11,687889992,30
373603460964414,B7-78-48-0A-D8-99,67046531,44
4508117121039510,8F-2B-27-6B-0A-3A,68084229,37
3570833860320920,F9-9B-3D-1D-EF-0A,16590058,20
3553987507497080,0F-6F-51-CD-8C-6E,10424152,26
4911828162108540000,DC-72-8D-EB-B7-67,66993663,39
4508150058534180,26-1F-9C-F8-69-A9,51991836,17
3562289480208950,C9-5C-D0-A8-82-BD,43419802,13
3559037368168780,BA-D1-0F-64-A2-F8,504367067,34
3561377017429510,A4-88-6D-0F-B3-B1,17714016,10
5010121481291910,BA-B2-15-E1-F9-C5,369872864,32
3572693270620240,00-AB-63-1A-AF-E3,3783023,35
6759718704526000000,08-2C-DC-BF-90-FB,41520388,42
201578934414501,14-B7-1F-ED-19-37,37205291,45
5100140839770390,A5-76-8A-75-10-C7,63824499,29
5415253587942800,B5-29-B1-92-AC-B6,504365504,18
60451030256119200,A3-D1-22-93-C1-64,687889992,28
676188695432293000,5D-BE-A3-2C-C0-2C,21695203,29
3565371909938250,B9-90-BC-54-89-21,606810104,38
3564275532718250,F5-EA-E7-5F-41-F0,53329948,6
3559416202347250,CC-9B-A9-BE-22-03,63824499,5
3546334878120420,96-01-5B-14-7D-C0,504365504,5
5048379866680970,0A-66-FD-10-0C-12,687889992,27
5100132454388180,81-07-B7-3B-A6-01,21695203,33
3546365405121670,85-B6-C0-88-39-8A,606810104,42
201791112602884,EA-84-98-20-B3-9E,53329948,34
3542674929660370,4C-2E-EF-CB-53-0E,504367067,20
3540412904577020,BC-5F-C3-BB-31-7F,17714016,23
4017958314866,E5-6B-DE-A2-A6-1C,369872864,15
3584910789251950,25-9F-6B-1F-63-67,3783023,24
3559628973087510,CE-2C-D3-BC-0E-83,41520388,21
4905130626196690000,71-B6-8C-D1-C7-FA,37205291,23
3538750631103390,B3-F8-67-F0-0D-A3,63824499,35
3536824741098330,28-4B-AC-A0-C3-06,504365504,12
677193426621096000,2B-AA-B0-38-90-FF,687889992,38
30056670215165,EF-55-A3-86-3B-55,21695203,12
3546077757728660,81-E0-CA-42-4E-03,606810104,22
4405874027683820,AC-1F-1D-CF-E6-4C,53329948,10
3575332410150870,10-4D-02-45-9E-11,63824499,34
201731987990808,F5-97-DC-4C-F5-A6,504365504,22
378851767522568,D6-22-FB-64-46-E8,687889992,14
374655842272493,0A-27-BB-0B-BE-7F,504365504,45
3558590806346410,1C-48-CF-E5-F3-CD,687889992,3
3573800347243680,94-F0-6E-D0-A3-CA,21695203,1
5366431919982540,C2-9C-01-69-80-78,67046531,40
5641825633468700000,51-1A-3E-67-1B-23,68084229,13
3583504762251590,10-A4-1A-D2-12-A2,16590058,31
5361472863739610,2E-DF-99-10-7B-AD,10424152,26
3577587352084790,76-B6-0F-F0-65-02,66993663,15
3577053155141940,04-CB-E3-1F-7B-FF,51991836,18
5020895505873520,8A-58-55-37-7F-59,43419802,22
30361116340126,1D-53-7D-4B-F6-79,504367067,40
5602212248847580,91-8B-4E-AD-E0-0C,17714016,18
67633854770717000,82-C3-82-69-4E-FA,369872864,43
3568159432702890,C0-0F-E9-DE-A7-65,3783023,13
5602210919171300,51-FB-22-EC-BB-76,41520388,8
3537398593392050,84-90-FC-30-2A-BE,37205291,28
3571475696801250,85-C9-1D-4E-E3-D4,63824499,41
201922828679482,A5-E2-CB-B8-47-85,504365504,29
3585449555197850,68-9C-EB-C6-70-DB,687889992,5
4917063522629240,8A-2B-43-7A-DC-E0,21695203,2
3538454851921400,7E-87-95-C9-62-5B,606810104,3
3551476297307820,E1-AD-C6-44-8F-22,53329948,22
3556687106206630,05-2B-F3-D7-87-97,63824499,13
604160499073379,5E-F1-35-72-E9-4A,504365504,21
6334783704646590,29-6B-F0-15-DF-42,687889992,40
3584851046558230,FC-28-37-22-85-42,21695203,38
3537403946977630,D7-3E-C9-6F-31-03,606810104,38
3535347794130570,7A-61-C0-C7-80-4A,53329948,21
30485245534836,F2-50-95-28-ED-97,504367067,7
3569235234619760,45-8D-64-F6-D4-D9,17714016,15
5602257290820260,13-44-36-C6-7F-E7,369872864,3
30529269294932,05-33-D1-1A-B1-79,3783023,3
5641825343456540,B9-D6-15-75-81-E3,41520388,23
3550088257104410,11-65-5F-FC-B4-BC,37205291,1
3537290365444190,39-3B-6B-12-82-BE,63824499,8
5602228849685250,A4-C2-5E-EA-F2-C4,504365504,35
676395266513265000,42-E5-A0-BF-00-59,687889992,42
374622455424712,28-68-29-F5-F6-2C,21695203,28
5531240459492600,08-C7-44-E1-80-0F,606810104,7
3588791140756060,CC-C1-9C-07-A7-AA,53329948,7
4913003866120870,A2-71-78-35-85-2C,63824499,24
6771497407885750,C5-A4-17-D8-82-C1,504365504,10
3544422865387110,0D-91-2D-EC-E6-7D,687889992,37
3577127001378540,48-EB-B4-06-21-68,67046531,25
4405494079841870,CD-DF-40-00-8D-42,68084229,29
5610855163354500,72-E7-73-90-78-4E,16590058,16
6392802396913320,58-51-25-1C-90-89,10424152,40
5002359893090460,D1-1E-08-97-D0-9A,66993663,8
3571781623549570,D7-1B-B9-FD-36-E3,51991836,7
3567335819613020,5D-D5-BB-90-96-43,43419802,20
3537121606610240,B0-41-0C-F4-DE-5E,504367067,26
3567127583170230,4D-85-C4-29-58-15,17714016,10
3589236761051390,3A-77-A5-E2-69-F8,369872864,26
5203393253050580,3A-C0-A1-80-B1-60,3783023,25
5007663674339900,27-29-6E-FE-00-A8,41520388,7
3571697373633100,EA-BA-0B-E9-2F-87,37205291,22
3583868881576560,44-A9-34-F4-A3-C9,63824499,20
3545169320394590,2F-A8-B0-FC-99-18,504365504,7
5270868758275830,88-BA-8E-95-8B-2D,687889992,24
5108758203379810,3D-C0-AB-BC-A8-B5,21695203,31
374288276056222,D3-43-3D-21-96-B9,606810104,21
3568382653996110,93-D2-B9-58-5B-2C,53329948,10
4041591634771550,8C-E8-EC-4B-70-67,63824499,30
